intervalo_2h,conc_fe_media,param_dosagem_amido_media,dosagem_amina_conc_magnetica_media,ph_flotacao_linha01_media,ph_flotacao_linha02_media,densidade_alimentacao_flotacao_media,nivel_celula_li640101_media,TO_LI6401_02_media,nivel_celula_li640201_media,nivel_celula_li640202_media,nivel_celula_li641101_media,nivel_celula_li641102_media,nivel_celula_li641201_media,nivel_celula_li641202_media,nivel_celula_li642101_media,nivel_celula_li642201_media,nivel_celula_li643101_media,nivel_celula_li643201_media,vazao_alimentacao_flotacao_media,conc_fe_mediana,param_dosagem_amido_mediana,dosagem_amina_conc_magnetica_mediana,ph_flotacao_linha01_mediana,ph_flotacao_linha02_mediana,densidade_alimentacao_flotacao_mediana,nivel_celula_li640101_mediana,TO_LI6401_02_mediana,nivel_celula_li640201_mediana,nivel_celula_li640202_mediana,nivel_celula_li641101_mediana,nivel_celula_li641102_mediana,nivel_celula_li641201_mediana,nivel_celula_li641202_mediana,nivel_celula_li642101_mediana,nivel_celula_li642201_mediana,nivel_celula_li643101_mediana,nivel_celula_li643201_mediana,vazao_alimentacao_flotacao_mediana,conc_fe_q1,param_dosagem_amido_q1,dosagem_amina_conc_magnetica_q1,ph_flotacao_linha01_q1,ph_flotacao_linha02_q1,densidade_alimentacao_flotacao_q1,nivel_celula_li640101_q1,TO_LI6401_02_q1,nivel_celula_li640201_q1,nivel_celula_li640202_q1,nivel_celula_li641101_q1,nivel_celula_li641102_q1,nivel_celula_li641201_q1,nivel_celula_li641202_q1,nivel_celula_li642101_q1,nivel_celula_li642201_q1,nivel_celula_li643101_q1,nivel_celula_li643201_q1,vazao_alimentacao_flotacao_q1,conc_fe_q3,param_dosagem_amido_q3,dosagem_amina_conc_magnetica_q3,ph_flotacao_linha01_q3,ph_flotacao_linha02_q3,densidade_alimentacao_flotacao_q3,nivel_celula_li640101_q3,TO_LI6401_02_q3,nivel_celula_li640201_q3,nivel_celula_li640202_q3,nivel_celula_li641101_q3,nivel_celula_li641102_q3,nivel_celula_li641201_q3,nivel_celula_li641202_q3,nivel_celula_li642101_q3,nivel_celula_li642201_q3,nivel_celula_li643101_q3,nivel_celula_li643201_q3,vazao_alimentacao_flotacao_q3,conc_fe_n,param_dosagem_amido_n,dosagem_amina_conc_magnetica_n,ph_flotacao_linha01_n,ph_flotacao_linha02_n,densidade_alimentacao_flotacao_n,nivel_celula_li640101_n,TO_LI6401_02_n,nivel_celula_li640201_n,nivel_celula_li640202_n,nivel_celula_li641101_n,nivel_celula_li641102_n,nivel_celula_li641201_n,nivel_celula_li641202_n,nivel_celula_li642101_n,nivel_celula_li642201_n,nivel_celula_li643101_n,nivel_celula_li643201_n,vazao_alimentacao_flotacao_n,conc_silica_laudo
2024-06-12 02:00:00,63.565,493.4916666666666,141.75,9.526666666666666,9.123333333333333,1.625,370.1066666666666,293.53333333333336,272.05,308.5566666666667,350.7516666666667,346.3283333333333,125.75833333333333,5.036666666666666,360.785,345.41,251.16166666666666,213.83,701.7833333333333,63.565,493.5,141.75,9.515,9.12,1.63,369.965,277.31,263.63,295.98,350.605,347.08500000000004,112.565,2.4749999999999996,359.78,350.05,217.025,201.125,699.65,63.43,493.5,141.75,9.5025,9.112499999999999,1.615,369.69,268.0125,247.66,278.125,348.335,344.595,86.3675,2.1950000000000003,359.28,339.565,204.1225,190.7175,629.19,63.7,493.5,141.75,9.5275,9.135,1.63,370.35249999999996,303.0175,293.7075,343.7375,352.35,349.04999999999995,171.7775,2.755,360.6175,351.58000000000004,305.4975,224.62,774.715,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.77
2024-06-12 04:00:00,63.6,489.0,144.59333333333333,9.479999999999999,9.181666666666667,1.6216666666666668,369.95166666666665,368.5233333333333,358.1566666666667,362.17333333333335,353.8866666666667,349.955,350.37833333333333,195.43499999999997,360.9166666666667,351.30333333333334,325.4216666666667,304.815,976.7433333333333,63.6,488.41499999999996,144.085,9.465,9.18,1.62,369.6,369.605,357.625,363.22,348.145,349.54,349.315,238.04500000000002,360.875,358.07500000000005,321.01,313.73,995.44,63.43,488.34,142.0225,9.44,9.137500000000001,1.6125,369.08000000000004,369.0375,355.015,362.52,347.8,349.15500000000003,346.03749999999997,145.025,359.485,342.48,315.77,299.995,960.4224999999999,63.77,489.6,147.1975,9.504999999999999,9.2075,1.6275,370.555,370.075,360.1825,363.4625,357.58000000000004,349.83500000000004,352.375,275.5875,362.2875,365.1125,336.3,322.8075,1025.47,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.49
2024-06-12 06:00:00,64.21499999999999,483.125,143.565,9.496666666666668,9.183333333333332,1.62,360.7083333333333,369.79333333333335,358.795,363.80833333333334,350.6666666666667,350.02500000000003,350.03999999999996,84.22833333333334,360.10999999999996,343.875,318.62666666666667,304.665,932.9966666666666,64.215,482.805,142.88,9.495000000000001,9.18,1.62,361.355,369.72,359.25,363.78999999999996,350.53999999999996,350.18,350.355,86.655,360.255,343.485,318.16999999999996,304.755,934.38,63.77,482.8,142.88,9.49,9.17,1.62,355.8875,369.5725,357.46,363.59999999999997,350.0225,349.6725,348.4325,73.93,359.2675,341.0475,313.61,304.1125,926.2574999999999,64.66,482.89250000000004,143.6375,9.5075,9.1975,1.62,367.49,369.95000000000005,360.7925,364.025,351.47,350.485,351.59499999999997,101.3225,360.8825,345.79499999999996,324.53,305.34499999999997,941.895,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.28
2024-06-12 08:00:00,64.80999999999999,482.8,138.28333333333333,9.606666666666667,9.268333333333333,1.2816666666666665,339.04833333333335,386.0566666666667,358.3633333333333,362.6666666666667,355.0,349.93333333333334,352.82166666666666,126.98,357.675,333.81333333333333,200.94500000000002,220.9,845.815,64.81,482.8,137.615,9.545,9.205,1.185,338.855,392.66499999999996,362.15999999999997,362.225,354.195,349.425,351.5,99.975,357.245,343.73,235.15499999999997,228.66,876.345,64.66,482.8,135.3225,9.524999999999999,9.19,1.165,335.79,370.0575,355.3325,360.7775,351.895,348.34999999999997,348.16499999999996,23.9875,350.725,319.21500000000003,100.955,168.9725,751.2375,64.96,482.8,140.9275,9.670000000000002,9.325,1.3399999999999999,342.5875,402.2375,365.17,362.81,360.72499999999997,351.0775,354.595,217.505,364.5075,361.3225,306.72249999999997,264.3175,909.0975,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-06-12 10:00:00,64.96,484.315,135.0,9.535,9.174999999999999,1.4033333333333333,348.74,295.75166666666667,320.345,340.85833333333335,345.8433333333333,349.17333333333335,346.42333333333335,65.52333333333333,356.9166666666667,276.3883333333333,270.57666666666665,210.36833333333334,668.7816666666666,64.96,484.21,135.0,9.575,9.19,1.385,350.255,310.615,320.65,339.32500000000005,349.645,349.94500000000005,346.65,1.1500000000000001,358.77,279.455,265.0,211.86,632.835,64.96,483.0025,135.0,9.4275,9.075,1.3525,344.0825,267.2525,312.1775,335.45500000000004,347.5025,349.3825,345.1675,0.10250000000000001,357.47749999999996,267.5075,249.03,202.2,587.3075,64.96,485.62,135.0,9.625,9.2525,1.4775,353.9525,325.08,336.21000000000004,347.68,351.525,350.515,350.765,84.03,359.2975,285.0575,297.3725,218.325,731.65,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.76
2024-06-12 12:00:00,64.90499999999999,485.98,135.20333333333335,10.035,8.876666666666667,1.195,371.3833333333334,400.01666666666665,72.10333333333334,89.75333333333333,383.8966666666667,348.4766666666667,111.94166666666666,2.725,356.3066666666667,54.05833333333334,329.54333333333335,51.04333333333333,703.2983333333333,64.905,485.98,135.0,10.0,8.71,1.185,386.645,407.975,0.46,8.395,387.04499999999996,347.31,24.92,1.1800000000000002,353.475,0.0,344.22,46.76,736.6400000000001,64.85,485.98,135.0,9.967500000000001,8.58,1.17,346.35,398.97249999999997,0.325,0.5375,373.53749999999997,347.12,13.0,1.0375,350.64250000000004,0.0,343.655,43.68,627.83,64.96,485.98,135.0,10.115,9.1175,1.2,392.065,408.6,56.86000000000001,132.8475,397.68,349.6225,196.04250000000002,2.125,359.2925,38.849999999999994,347.6575,48.692499999999995,787.085,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-06-12 14:00:00,64.85,490.3933333333334,142.405,10.005,9.333333333333334,1.365,334.00333333333333,262.28000000000003,163.0716666666667,140.9416666666667,346.555,344.8933333333334,137.14666666666668,0.47833333333333333,344.56166666666667,158.185,271.405,87.62166666666667,535.3100000000001,64.85,487.765,142.58,9.985,9.52,1.35,333.3,239.625,176.34,132.45,349.71500000000003,344.615,82.445,0.48,358.58000000000004,117.615,265.29999999999995,53.099999999999994,518.475,64.85,486.095,141.68,9.9625,9.040000000000001,1.3250000000000002,321.5275,218.3025,14.9275,11.745000000000001,339.86,341.22,17.1525,0.32999999999999996,340.84000000000003,0.0,254.24,51.8575,500.39,64.85,492.59999999999997,142.9325,10.015,9.535,1.405,343.96250000000003,317.13750000000005,306.695,254.13,352.04,349.105,249.595,0.6225,360.315,316.875,273.27,122.54,555.655,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.72
2024-06-12 16:00:00,64.86,499.3533333333333,153.08333333333334,9.938333333333333,9.585,1.3033333333333335,369.70666666666665,243.29666666666665,360.4066666666667,316.865,350.10833333333335,347.34666666666664,349.9683333333333,21.878333333333334,359.97166666666664,342.48499999999996,277.32166666666666,132.27,525.6333333333333,64.86,499.09,152.505,9.844999999999999,9.495000000000001,1.33,369.385,233.72000000000003,360.53499999999997,314.21500000000003,350.87,350.29999999999995,348.695,3.825,359.71000000000004,342.485,276.71000000000004,127.605,527.605,64.85,499.09,152.2825,9.712499999999999,9.34,1.2525,368.76250000000005,198.14749999999998,359.87249999999995,300.07,349.84999999999997,347.7675,347.62,2.695,359.3125,335.6475,256.31,104.83000000000001,509.475,64.87,499.3075,153.8675,10.217500000000001,9.8675,1.355,370.81,271.85,361.3775,337.4125,351.78499999999997,350.65749999999997,349.3125,42.964999999999996,360.88750000000005,354.4675,297.665,165.4325,536.8100000000001,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.9
2024-06-12 18:00:00,64.58,499.09,161.79333333333332,9.876666666666667,9.486666666666666,1.4400000000000002,369.9433333333333,228.20833333333334,335.5733333333333,314.82666666666665,350.045,349.87166666666667,349.84,5.196666666666666,360.41833333333335,363.88166666666666,314.7183333333333,184.94999999999996,583.65,64.58000000000001,499.09,162.0,9.945,9.58,1.435,370.2,229.495,335.005,316.66499999999996,349.95,349.855,349.495,1.385,360.725,364.32,301.63,163.545,575.395,64.29,499.09,162.0,9.82,9.4275,1.385,369.745,224.0625,326.2575,301.9425,349.155,349.78749999999997,349.1875,0.605,360.315,361.8425,295.3825,132.0375,546.1675,64.87,499.09,162.0,9.9575,9.605,1.4775,370.4075,239.3975,347.615,323.115,350.745,349.915,350.185,4.235,360.9175,367.8775,347.47,226.0425,627.6775,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-06-12 20:00:00,64.29,499.09,164.82833333333335,9.93,9.473333333333334,1.4799999999999998,373.2583333333334,307.3483333333333,121.27333333333333,122.35833333333333,365.31,350.10833333333335,165.25666666666666,0.0,362.565,188.61,315.83666666666664,171.36833333333334,674.8966666666666,64.29,499.09,163.725,9.96,9.5,1.475,372.20500000000004,334.18,81.77,103.625,368.855,349.195,138.655,0.0,360.20500000000004,148.975,323.94,173.23,665.48,64.29,499.09,162.12,9.9225,9.48,1.4049999999999998,369.7575,234.7425,0.1375,0.4475,348.86,348.31,12.067499999999999,0.0,358.0325,58.3775,297.61,32.17,626.76,64.29,499.09,167.01,9.9825,9.55,1.545,374.6375,369.8825,249.57750000000001,243.53,387.6125,351.1825,323.81,0.0,364.5525,330.77250000000004,325.31,309.8575,694.72,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.43
2024-06-12 22:00:00,64.69500000000001,499.09,168.24,9.671666666666667,9.141666666666667,1.4233333333333331,375.4083333333333,383.875,0.5933333333333334,0.8999999999999999,385.99333333333334,347.385,4.836666666666667,0.0,360.52833333333336,56.92666666666667,321.88666666666666,14.051666666666668,738.2833333333333,64.695,499.09,170.0,9.61,9.225,1.415,374.435,390.0,0.45499999999999996,0.9,390.46500000000003,349.305,3.9,0.0,363.735,59.345,317.94,15.940000000000001,721.245,64.29,499.09,168.82999999999998,9.55,9.1625,1.3924999999999998,368.25,381.25,0.0725,0.65,385.135,347.7725,3.08,0.0,355.96250000000003,53.87,312.07,9.7525,716.3199999999999,65.1,499.09,170.0,9.79,9.415000000000001,1.4449999999999998,382.6525,404.67499999999995,1.1225,1.15,404.12,350.6725,6.7524999999999995,0.0,369.4,60.9725,326.78,18.0175,758.5175,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.34
2024-06-13 00:00:00,65.77,497.90000000000003,149.03333333333333,9.588333333333333,8.18,1.4683333333333335,382.07,340.08,131.13,90.09999999999998,373.32666666666665,339.2133333333333,67.96666666666665,0.0,353.0316666666667,126.66666666666667,348.0733333333333,34.86833333333333,820.7133333333333,65.77,497.925,148.235,9.575,7.755,1.47,378.435,351.83000000000004,58.279999999999994,29.35,387.41499999999996,349.515,24.645,0.0,354.55,49.555,346.6,15.21,804.22,65.1,497.38750000000005,148.23,9.5225,7.495,1.4224999999999999,370.2125,271.655,0.765,1.84,360.0125,330.625,2.695,0.0,353.40250000000003,1.255,335.8425,12.655000000000001,764.11,66.44,498.40250000000003,148.26250000000002,9.635,8.9225,1.525,395.35749999999996,407.57,260.515,156.3475,407.715,350.53999999999996,115.91749999999999,0.0,358.15749999999997,252.565,361.08500000000004,23.3375,869.485,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.3
2024-06-13 02:00:00,66.435,499.0216666666667,145.47833333333332,9.67,9.336666666666666,1.2866666666666668,370.05,368.945,361.4633333333333,361.85999999999996,353.43833333333333,350.1483333333333,275.96166666666664,11.895000000000001,359.89166666666665,370.2633333333333,341.41833333333335,267.62666666666667,809.6033333333334,66.435,499.085,145.035,9.695,9.355,1.28,369.76,368.32,360.805,360.215,350.9,349.84000000000003,268.17,0.0,359.065,379.59000000000003,348.575,262.365,806.855,66.43,498.99,144.4825,9.61,9.265,1.25,369.2425,366.06,355.99,356.865,349.3175,349.61,265.875,0.0,357.37,369.495,346.485,241.35250000000002,787.3900000000001,66.44,499.09,146.20999999999998,9.727500000000001,9.407499999999999,1.3325,370.9075,370.19,366.445,364.4125,356.0375,350.82,284.90250000000003,2.1675,361.615,384.9,348.865,279.21500000000003,819.5325,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.98
2024-06-13 04:00:00,66.24,499.09,144.91166666666666,9.615,9.278333333333334,1.17,369.1233333333333,318.04833333333335,359.44166666666666,359.1616666666667,344.13000000000005,341.65000000000003,277.5083333333333,0.0,363.1033333333333,393.51666666666665,331.64166666666665,360.8233333333333,884.485,66.24000000000001,499.09,144.14,9.629999999999999,9.29,1.165,369.44,352.035,359.81,359.33000000000004,341.47,348.53999999999996,277.29999999999995,0.0,363.695,396.96500000000003,342.53999999999996,360.78,824.575,66.05,499.09,144.14,9.465,9.1275,1.16,368.9,298.08500000000004,359.335,357.96500000000003,339.39,342.7575,271.51250000000005,0.0,360.88,392.74,331.625,357.115,785.825,66.43,499.09,144.82999999999998,9.78,9.445,1.1775,370.1075,370.0075,361.08000000000004,360.1925,348.6725,350.115,282.4425,0.0,364.68,399.65250000000003,348.61,364.1225,948.5925,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-06-13 06:00:00,66.05,499.09,152.195,9.565,9.206666666666667,1.24,362.82166666666666,334.5416666666667,361.32666666666665,361.73499999999996,374.0516666666667,334.98499999999996,310.05833333333334,116.79,358.815,401.33500000000004,348.1066666666666,330.3566666666666,1031.82,66.05,499.09,152.5,9.52,9.16,1.225,360.825,359.19500000000005,363.235,361.32,379.1,349.12,321.82000000000005,116.82,360.485,402.575,349.28,364.505,1039.855,66.05,499.09,152.4775,9.467500000000001,9.1,1.1624999999999999,357.3425,349.9075,357.8925,360.15999999999997,356.545,323.94,299.85249999999996,109.8225,356.46000000000004,400.155,347.6875,286.245,930.355,66.05,499.09,152.5,9.58,9.2125,1.28,369.7,371.3475,363.9425,362.11249999999995,392.655,350.6,325.9525,126.06,367.5475,406.03000000000003,350.39250000000004,369.6325,1138.795,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.16
2024-06-13 08:00:00,65.69500000000001,498.6766666666667,152.73666666666665,9.49,9.111666666666666,1.2383333333333333,341.2133333333333,384.59166666666664,360.15166666666664,361.58,403.8433333333333,349.8233333333333,187.54833333333332,160.27166666666668,358.11833333333334,407.81,347.42333333333335,342.385,1078.03,65.695,499.09,152.5,9.495000000000001,9.125,1.1949999999999998,339.77,391.695,362.27,360.71500000000003,403.775,350.045,165.29500000000002,142.36,360.02,408.53499999999997,348.42,382.225,1096.855,65.34,498.8875,152.5,9.370000000000001,9.0,1.1624999999999999,333.9475,368.28249999999997,361.27750000000003,359.59,401.885,348.5775,77.46,141.595,353.7,408.1275,344.7375,311.47,1037.8474999999999,66.05,499.09,152.5,9.5975,9.2125,1.3025,347.13750000000005,401.4425,363.495,361.87,406.145,351.0175,303.2,158.14,368.425,409.0025,351.8325,383.755,1146.4499999999998,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-06-13 10:00:00,65.34,492.9083333333333,166.35833333333332,9.488333333333333,9.093333333333334,1.3916666666666666,349.15000000000003,371.865,358.48499999999996,359.8416666666667,385.06666666666666,350.01833333333326,262.3833333333333,174.18166666666664,355.33166666666665,388.44666666666666,346.5933333333333,324.53333333333336,1075.1583333333333,65.34,492.51,168.68,9.49,9.07,1.42,353.89,376.395,357.375,358.745,393.87,349.84,253.31,181.94,356.5,401.9,348.57500000000005,339.86,1085.085,65.34,492.51,163.815,9.4375,9.06,1.355,343.83500000000004,363.03999999999996,353.0625,355.6625,383.34,348.725,233.87,123.2975,350.97249999999997,388.78749999999997,342.74,273.745,1007.81,65.34,492.69,169.9975,9.55,9.1325,1.455,359.4,378.815,366.79499999999996,362.8925,404.9625,351.15749999999997,279.905,222.02749999999997,361.45000000000005,406.35,349.66999999999996,372.495,1161.2425,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.69
2024-06-13 12:00:00,64.10000000000001,492.51,170.0,9.521666666666667,9.153333333333334,1.3066666666666666,363.2166666666667,380.66833333333335,360.2583333333334,362.6933333333333,392.54833333333335,343.23333333333335,89.91166666666668,106.685,353.55333333333334,405.5566666666667,336.5416666666667,326.87833333333333,1010.245,64.1,492.51,170.0,9.555,9.19,1.315,369.64,375.605,362.775,362.68,407.11,349.315,98.345,102.455,360.21500000000003,407.53,345.805,336.635,980.85,62.86,492.51,170.0,9.475,9.115,1.255,366.1975,372.725,356.19500000000005,359.02750000000003,373.755,348.8925,37.015,101.02250000000001,353.02,406.92,337.7825,284.5125,940.71,65.34,492.51,170.0,9.56,9.19,1.3525,371.4025,395.36749999999995,365.68,364.0825,407.99,350.2775,146.355,104.44999999999999,361.2075,407.5625,347.1825,361.4575,1051.965,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-06-13 14:00:00,62.85999999999999,492.49499999999995,170.0,9.533333333333333,9.171666666666667,1.1649999999999998,339.53000000000003,403.52,352.10833333333335,362.48499999999996,398.66166666666663,299.3566666666667,2.5833333333333335,93.51833333333333,308.415,409.37166666666667,186.12,385.7183333333333,1143.73,62.86,492.505,170.0,9.515,9.16,1.16,337.88,407.475,351.61,363.515,402.275,299.265,1.7149999999999999,98.39,307.56,409.405,259.03,384.735,1125.325,62.86,492.485,170.0,9.5025,9.145,1.16,334.7375,401.39250000000004,351.005,353.915,393.5125,298.9125,1.5225,87.2575,301.9775,409.21250000000003,56.1225,380.5125,1117.0525,62.86,492.51,170.0,9.565,9.205,1.1675,344.5475,408.6675,352.56,370.0625,404.43,299.71500000000003,4.1274999999999995,102.2625,312.34000000000003,409.65000000000003,296.28499999999997,389.85,1182.3025,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-06-13 16:00:00,62.85999999999999,492.4766666666667,170.0,10.99,10.66,1.16,296.7666666666667,353.77,301.62333333333333,317.7933333333333,349.3633333333333,267.96666666666664,0.0,147.24666666666667,250.79,353.18333333333334,0.05333333333333334,265.09,885.71,62.86,492.5,170.0,10.99,10.67,1.16,299.99,371.87,314.15,324.15,391.57,298.88,0.0,142.43,283.13,402.1,0.0,351.01,995.31,62.86,492.46500000000003,170.0,10.81,10.465,1.16,274.32,333.96000000000004,277.21,306.29999999999995,324.76,252.29500000000002,0.0,131.23000000000002,229.465,325.40500000000003,0.0,210.46499999999997,751.67,62.86,492.5,170.0,11.17,10.86,1.16,320.82500000000005,382.63,332.29999999999995,332.465,395.07,299.095,0.0,160.85500000000002,288.28499999999997,405.42,0.08,362.67499999999995,1074.55,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
2024-07-16 20:00:00,62.86,492.51,170.0,8.2,8.11,1.16,369.17,198.03,358.76,216.0,146.41,47.77,168.99,62.44,269.64,2.06,0.0,1.22,551.09,62.86,492.51,170.0,8.2,8.11,1.16,369.17,198.03,358.76,216.0,146.41,47.77,168.99,62.44,269.64,2.06,0.0,1.22,551.09,62.86,492.51,170.0,8.2,8.11,1.16,369.17,198.03,358.76,216.0,146.41,47.77,168.99,62.44,269.64,2.06,0.0,1.22,551.09,62.86,492.51,170.0,8.2,8.11,1.16,369.17,198.03,358.76,216.0,146.41,47.77,168.99,62.44,269.64,2.06,0.0,1.22,551.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2024-07-16 22:00:00,62.85999999999999,492.51,170.0,8.745,8.643333333333333,1.3083333333333333,360.1933333333333,375.2166666666667,361.22499999999997,362.59,356.5683333333333,290.09166666666664,359.7833333333333,251.31333333333336,345.74333333333334,244.76999999999998,173.67666666666665,0.9466666666666667,736.7049999999999,62.86,492.51,170.0,8.43,8.345,1.275,361.675,378.59000000000003,364.08000000000004,366.525,352.90999999999997,315.99,359.17499999999995,326.975,341.495,264.805,181.685,0.29000000000000004,687.63,62.86,492.51,170.0,8.217500000000001,8.1,1.1624999999999999,358.15999999999997,360.77750000000003,356.33500000000004,355.76250000000005,345.02,304.15,345.4675,144.7025,329.24749999999995,241.6025,27.1725,0.1075,627.435,62.86,492.51,170.0,9.3325,9.2425,1.395,362.685,382.90250000000003,369.515,369.9675,368.33,320.4425,373.3325,339.1325,361.5875,305.90999999999997,297.3175,1.4625000000000004,864.4575,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-07-17 00:00:00,62.85999999999999,492.51,170.0,9.5,9.373333333333333,1.3116666666666668,360.00500000000005,386.935,360.41333333333336,360.08166666666665,371.60833333333335,331.045,360.335,193.04833333333332,349.96166666666664,331.88666666666666,349.035,148.62333333333333,831.5466666666666,62.86,492.51,170.0,9.495000000000001,9.375,1.3,360.625,392.69500000000005,361.995,363.03999999999996,376.905,337.34,364.79999999999995,222.16500000000002,353.35,338.855,349.17499999999995,158.46,805.085,62.86,492.51,170.0,9.43,9.3225,1.29,359.2975,375.99,360.0525,360.46,354.585,331.65,361.4225,132.76,347.8425,326.0125,346.2475,155.8775,745.4475,62.86,492.51,170.0,9.575,9.4275,1.34,361.765,396.02000000000004,363.4875,365.1775,390.0375,339.0175,373.72749999999996,239.20250000000001,356.57,350.28,351.15,160.4875,882.1375,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-07-17 02:00:00,62.85999999999999,492.51,170.0,9.461666666666668,9.34,1.4883333333333333,368.2,403.53833333333336,367.59999999999997,371.84833333333336,397.35999999999996,346.79833333333335,390.00333333333333,267.0366666666667,355.065,340.26666666666665,348.73333333333335,201.51,1089.8533333333332,62.86,492.51,170.0,9.455,9.335,1.545,363.53,407.025,362.73,370.61,396.7,350.91,394.425,269.41,352.85,344.78,348.4,224.08499999999998,1158.48,62.86,492.51,170.0,9.39,9.255,1.43,359.715,403.605,359.3175,364.865,395.7975,350.0325,390.5475,264.76,344.0725,324.68,344.485,195.935,1040.06,62.86,492.51,170.0,9.5425,9.4225,1.6,373.555,408.29999999999995,380.4825,378.89,400.145,351.03,400.7475,276.9175,363.885,361.145,349.81,234.07,1176.4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.23
2024-07-17 04:00:00,63.71,492.51,169.42,9.549999999999999,9.396666666666667,1.5933333333333335,401.7683333333334,407.56333333333333,407.84833333333336,408.3333333333333,407.7683333333334,331.87166666666667,408.74333333333334,272.20166666666665,351.86999999999995,375.50333333333333,343.23,241.40166666666667,1183.3716666666667,63.71,492.51,169.985,9.59,9.440000000000001,1.625,402.45,407.565,408.795,408.565,407.74,331.13,409.01,273.555,350.87,376.25,346.32500000000005,263.82500000000005,1197.4450000000002,62.86,492.51,169.2425,9.4275,9.2775,1.5975000000000001,396.4075,407.195,406.2425,407.19500000000005,407.3775,321.94,408.13,271.28999999999996,349.96750000000003,349.395,339.96500000000003,219.7925,1186.16,64.56,492.51,170.0,9.67,9.5125,1.63,406.8875,407.9275,409.75,409.8375,408.125,340.8675,409.74,274.59,355.53749999999997,404.0725,348.875,274.61,1200.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.92
2024-07-17 06:00:00,62.99,493.34833333333336,166.92999999999998,9.503333333333332,9.336666666666666,1.53,378.74666666666667,405.24,381.6816666666667,385.52833333333336,405.51666666666665,342.9316666666667,393.8616666666667,254.40333333333334,343.02,329.76666666666665,344.84833333333336,217.965,1088.1616666666666,62.99,492.595,166.495,9.524999999999999,9.34,1.585,377.625,409.03499999999997,394.2,389.65,407.08000000000004,342.895,406.46500000000003,271.57,345.355,342.82,347.885,230.495,1157.9850000000001,61.42,492.51,166.37,9.465,9.315000000000001,1.4425,370.68,408.66499999999996,370.52250000000004,384.42,405.2325,338.755,402.99,254.44,342.7625,334.635,343.20750000000004,184.64249999999998,1126.215,64.56,493.745,167.2425,9.54,9.3575,1.6150000000000002,389.40749999999997,409.39750000000004,401.1825,401.42,408.08000000000004,348.505,409.52,272.5,349.365,355.3625,349.7875,255.34,1176.63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4.99
